time,bus,P_sub_kW,Q_sub_kVar
449,129,151.16399396041302,59.76591149374619
450,129,144.5560535358119,57.15497090292923
451,129,133.57387460452586,52.816724559664564
452,129,121.31521299677672,47.971761945009796
453,129,67.84769280440628,26.8681767962761
454,129,61.37108659897805,24.303088022853416
455,129,50.206617202182,19.89285265394358
456,129,41.746945034255134,16.55010353006005
457,129,34.9578887665416,13.859977789266884
458,129,31.750007984012285,12.591371623532577
459,129,30.795204521766095,12.216278565567517
460,129,30.353175699382007,12.040019773600779
461,129,33.54346180504564,13.30016211966892
462,129,40.96725364731668,16.23506402385779
463,129,79.07306685459758,31.273411725755338
464,129,86.49054402886591,34.260250499774074
465,129,72.98899416274907,30.13205976584579
466,129,48.04995648970234,25.590378813228067
467,129,25.06914035313912,21.85264171253567
468,129,15.804515183422296,20.63903151614719
469,129,15.634051568689245,19.935890603818915
470,129,32.510277403581256,22.895500081059986
471,129,63.08822159834193,29.418328738583778
472,129,105.16419709577463,42.05036727956314
473,129,155.84489027495962,61.621890820234405
474,129,148.32468355451311,58.64820199524925
475,129,134.79495883507653,53.29632157628128
476,129,128.94314768921333,50.98353665871931
477,129,76.44281709674772,30.25223745148122
478,129,67.17844948962082,26.59682395460037
479,129,55.80690684770673,22.10396500389862
480,129,46.88391737145281,18.56893412749293
481,129,39.83592801305491,15.780287170787325
482,129,36.40426525593554,14.423964327008857
483,129,35.218122321907686,13.952855246778043
484,129,34.68146697144192,13.74226272444885
485,129,37.30458674814585,14.780566370940923
486,129,43.2221554295964,17.120864122015085
487,129,86.25046838649553,34.104637922612255
488,129,99.54088279229723,39.36509502185158
489,129,93.85590792126308,38.42575414712428
490,129,70.59266135351905,34.47364051905998
491,129,49.790521452553804,30.81417602973568
492,129,45.79754481876108,31.14478568913506
493,129,47.5114027529564,30.835609559650152
494,129,60.754589412482574,32.63349094248766
495,129,83.97039588416888,36.93828865432042
496,129,123.80917619079312,49.272084336095226
497,129,167.22803662001695,66.11847339962316
498,129,160.18805011935555,63.33828760857692
