time,bus,P_sub_kW,Q_sub_kVar
170,129,32.744291032024364,12.95111665035776
171,129,31.25337262448369,12.361476523328543
172,129,29.962534201342095,11.850573155571844
173,129,31.83506139366088,12.591423810255378
174,129,38.55114437336127,15.250074791353253
175,129,71.83006089181276,28.396144988824464
176,129,82.31026149898213,32.5507716692917
177,129,75.86377189855398,30.267536165146353
178,129,57.20216290358948,24.646736552340748
179,129,40.206477285156694,20.355336130487622
180,129,37.6232128049665,20.230912870257168
181,129,41.26534981562102,21.292384032687373
182,129,49.38165692901819,22.85949706724624
183,129,69.72952963157653,28.81701927672376
184,129,101.29255077708166,40.077986366948856
185,129,141.7861095169144,56.04898441667494
186,129,137.94636993075926,54.53100419825896
187,129,124.68734557841188,49.28993082891441
188,129,117.63662648768403,46.50281492011928
189,129,68.47855615957243,27.0867093356567
190,129,59.78182494615325,23.647996344102076
191,129,48.01070318059075,18.991434633570307
192,129,40.11143101009296,15.866279564844023
193,129,35.849572135084884,14.180297026814618
194,129,33.47137805360134,13.241114922713612
195,129,31.38814626073838,12.420460952327357
196,129,30.526487926582746,12.079153032397787
197,129,32.99526235661787,13.054875175205478
198,129,40.8140838663229,16.147782489423424
199,129,79.63538789625701,31.483073157343146
200,129,93.90421420765094,37.124785570162075
201,129,91.56754141784518,36.43795788285161
202,129,73.84932353291873,31.082409287099722
203,129,61.96265026560965,28.21896943987643
204,129,60.71998113263888,28.56924429657569
205,129,63.47766257050225,29.41751250274912
206,129,68.82189330706368,29.99659325215498
207,129,86.26757260870832,34.84994000004478
208,129,109.85674863044537,43.43770541124458
209,129,138.65042858089893,54.809507422106165
210,129,128.82368730290494,50.92568613494539
211,129,118.27255964205818,46.756028600032764
212,129,107.81816365942376,42.62401034184107
213,129,65.88142765802374,26.062780424509675
214,129,57.96120140411176,22.931655939600336
215,129,49.301280408634796,19.507517905057213
216,129,42.831458539527745,16.951940218264898
217,129,36.69631077533353,14.52599216083145
218,129,32.52914479836733,12.878649796101188
219,129,29.583646447321144,11.713731205271559
220,129,29.70384009425686,11.76046434782429
221,129,30.46993380270635,12.062128902289322
222,129,34.14162278473398,13.51752094099944
223,129,39.61882915462667,15.681544125009758
224,129,49.893472001123484,19.743502365069588
225,129,57.53635420072101,23.425667323621248
226,129,45.92709238639259,23.11573895865493
227,129,34.51409471116307,22.822415396167827
228,129,31.069102235427692,23.574171070447438
229,129,33.677536774717964,24.261142937467547
230,129,43.50564414066582,25.10994491943263
231,129,59.89086884654782,26.680242208002582
232,129,79.57833481666654,31.70216330743776
233,129,97.25373283151129,38.46126222240589
234,129,93.60271717251223,37.01867669040952
235,129,83.15149807479827,32.888035671331004
236,129,72.81321830793885,28.803615386676604
237,129,65.4833790100966,25.90630859883865
