time,bus,P_sub_kW,Q_sub_kVar
418,129,33.73511770967852,26.932453975222895
419,129,4.747465848634391,24.835712784859965
420,129,0.0,26.407717031447984
421,129,28.27239985955643,26.60688265047848
422,129,20.41216280973046,27.397414206974243
423,129,51.621189714062155,28.234851883186167
424,129,84.61500676709122,33.87891885681994
425,129,107.2877369230767,42.488558774632246
426,129,75.46158681936532,42.33658552963181
427,129,65.58898868699004,38.436397886410404
428,129,88.87387450869966,35.208903133848295
429,129,80.64721400338115,31.93994532427965
430,129,71.01085824004016,28.143415498194603
431,129,60.24663638320149,23.87601825026784
432,129,48.83188116237491,19.359017886240057
433,129,41.53100669203269,16.47163641174023
434,129,38.561968084607656,15.297276825445977
435,129,38.27881292079027,15.186299234326547
436,129,38.04968483865778,15.091999253877546
437,129,40.06136543862837,15.88432555789205
438,129,48.518529792549,19.227792456674468
439,129,93.82001442922672,37.10254952813065
440,129,101.25699205472927,40.04462914968347
441,129,95.81516389029332,39.513863287856694
442,129,71.99811237834552,35.935018598413286
443,129,40.300324361318474,29.087718944402987
444,129,62.44484255251592,27.537578928952623
445,129,62.421159493034395,26.490144210817135
446,129,38.21038762194462,26.08192101279346
447,129,67.30061067043636,31.506637020294146
448,129,112.13505727051754,44.95476475157595
449,129,166.2744241713554,65.7425026431208
450,129,159.00547651911268,62.87046799322216
451,129,146.9244401391414,58.09839701563103
452,129,133.43991237061914,52.76893813951078
453,129,74.61775230727241,29.55499447590371
454,129,67.4949777775673,26.73339682513876
455,129,55.213421885554226,21.882137919337946
456,129,45.90756931564499,18.205113883066055
457,129,38.4415260878086,15.245975568193572
458,129,34.913070412208924,13.850508785885834
459,129,65.30850727457604,13.437906422124268
460,129,42.27977253602688,13.24402175096086
461,129,36.88586961533957,14.63017833163581
462,129,45.05182745665692,17.85857042624357
463,129,55.5280441285575,34.40075289833087
464,129,63.671919687134704,37.68627554975148
465,129,48.48402180189737,33.14526574243037
466,129,51.01814860785581,28.14941669455088
467,129,55.69800488182963,24.037905883789247
468,129,44.82557735246573,22.70293466776191
469,129,44.81501107757779,21.929479664200812
470,129,37.93038306529084,25.18505008916598
471,129,68.14905770090363,32.360161612442155
472,129,84.09888398819021,46.255404007519466
473,129,139.97534440950332,67.78407990225784
474,129,131.7035433873741,64.5130221947742
475,129,144.5271802864383,58.62595373390942
476,129,141.83149327303113,56.08189032459125
477,129,84.07601317693292,33.277461196629346
478,129,73.88350332764304,29.256506350060413
479,129,61.374380051166355,24.314361504288478
480,129,51.561436664300686,20.425827540242228
481,129,75.2558613371832,17.35831588786606
482,129,71.4810323043551,15.866360759709742
483,129,70.17691463247289,15.348140771455851
484,129,47.04323797230359,15.116488996893736
485,129,41.02481253421075,16.258623008035016
486,129,47.533711713445115,18.832950534216597
487,129,94.87103833631494,37.51510171487349
488,129,78.04200210448542,43.301604524036755
489,129,71.4246226401336,42.26832956183671
490,129,75.82237225424393,37.92100457096598
491,129,51.67028741731983,33.89559363270925
492,129,78.19311587221378,34.25926425804857
493,129,80.35294211464361,33.91917051561517
494,129,64.43043594159903,35.89684003673643
495,129,91.3234676347976,40.632117519752455
496,129,104.64929254771249,54.19929276970474
497,129,152.4974449446077,72.73032073958547
498,129,144.75282023833458,69.67211636943463
499,129,161.0910796180427,63.93603136254719
500,129,148.82413083087087,58.851852818948686
501,129,86.43422746790819,34.226139207686934
502,129,73.93084776532532,29.299200700395588
503,129,59.002182852402996,23.400939169203756
504,129,48.909873623792066,19.40755315883344
505,129,51.39780735419208,16.85804294176954
506,129,69.8324432036479,15.238008076269269
507,129,69.11563113735752,14.961199516432103
508,129,66.82577796637545,14.049724014229335
509,129,38.32223812484514,15.223929472383585
510,129,46.156078969076475,18.319144618129375
511,129,89.04162013232408,36.70574782001749
512,129,70.79368804429009,40.51202630392109
513,129,58.013775879679486,36.9309767894787
514,129,57.03780185505991,29.98350909988035
515,129,28.534497201277986,25.531339663574386
516,129,20.118839802879762,24.730789947426015
517,129,18.48777387792211,23.242723992588964
518,129,33.54046304278668,24.98602532328771
519,129,65.5927469455797,31.789117629648867
520,129,114.4902955309206,46.114761607343944
521,129,128.97547608168836,63.4479758259206
522,129,152.5540351435346,60.33565883441541
523,129,146.58132505363852,57.97412399693009
524,129,136.92069739261115,54.15602544912905
525,129,81.61436340971306,32.338983433480884
526,129,73.47350424738153,29.128078704251006
527,129,61.606871333271584,24.427751032837897
528,129,49.710443448812924,19.714759146433906
529,129,43.546899780107395,17.273141891436833
530,129,39.80601173351772,15.793702223144665
531,129,68.9196036867834,14.871727288222134
532,129,68.14125283234773,14.559460880254113
533,129,42.27287897765919,15.464140009815102
534,129,46.51672580605393,18.444151299674857
535,129,93.09609513367434,36.82407646343679
